"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.634622"	"spleen"	1.64e-12	6.287404976	"dbEST"
"Hs.634995"	"spleen"	1.64e-12	6.557015107	"dbEST"
"Hs.639476"	"spleen"	1.64e-12	6.536707439	"dbEST"
"Hs.649947"	"spleen"	1.64e-12	6.322286401	"dbEST"
"Hs.655786"	"spleen"	1.64e-12	6.549959968	"dbEST"
"Hs.655996"	"spleen"	1.64e-12	5.007478363	"dbEST"
"Hs.656042"	"spleen"	1.64e-12	6.564793699	"dbEST"
"Hs.656114"	"spleen"	1.64e-12	6.69534921	"dbEST"
"Hs.656239"	"spleen"	1.64e-12	6.424269977	"dbEST"
"Hs.656374"	"spleen"	1.64e-12	6.522213171	"dbEST"
"Hs.656502"	"spleen"	1.64e-12	5.658462025	"dbEST"
"Hs.656521"	"spleen"	1.64e-12	6.385340482	"dbEST"
"Hs.658504"	"spleen"	1.64e-12	6.322286401	"dbEST"
"Hs.658523"	"spleen"	1.64e-12	6.557015107	"dbEST"
"Hs.658687"	"spleen"	1.64e-12	6.462773085	"dbEST"
"Hs.658765"	"spleen"	1.64e-12	6.549959968	"dbEST"
"Hs.659732"	"spleen"	1.64e-12	6.500761702	"dbEST"
"Hs.660248"	"spleen"	1.64e-12	6.549959968	"dbEST"
"Hs.660346"	"spleen"	1.64e-12	6.385340482	"dbEST"
"Hs.664620"	"spleen"	1.64e-12	6.228887776	"dbEST"
"Hs.664684"	"spleen"	1.64e-12	6.424269977	"dbEST"
"Hs.664750"	"spleen"	1.64e-12	6.493066589	"dbEST"
"Hs.664755"	"spleen"	1.64e-12	6.564793699	"dbEST"
"Hs.665605"	"spleen"	1.64e-12	6.287404976	"dbEST"
"Hs.667733"	"spleen"	1.64e-12	6.287404976	"dbEST"
"Hs.668158"	"spleen"	1.64e-12	5.796996797	"dbEST"
"Hs.678565"	"spleen"	1.64e-12	5.574383862	"dbEST"
"Hs.683004"	"spleen"	1.64e-12	6.536707439	"dbEST"
"Hs.683136"	"spleen"	1.64e-12	6.549959968	"dbEST"
"Hs.684726"	"spleen"	1.64e-12	6.508421883	"dbEST"
"Hs.685806"	"spleen"	1.64e-12	6.520556659	"dbEST"
"Hs.686065"	"spleen"	1.64e-12	6.536707439	"dbEST"
"Hs.687212"	"spleen"	1.64e-12	6.529642733	"dbEST"
"Hs.687252"	"spleen"	1.64e-12	6.500761702	"dbEST"
"Hs.687273"	"spleen"	1.64e-12	6.529642733	"dbEST"
"Hs.687277"	"spleen"	1.64e-12	6.508421883	"dbEST"
"Hs.687309"	"spleen"	1.64e-12	6.520556659	"dbEST"
"Hs.687524"	"spleen"	1.64e-12	6.522213171	"dbEST"
