"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.113291"	"testis"	7.8e-17	7.072427502	"dbEST"
"Hs.122509"	"testis"	7.8e-17	7.072427502	"dbEST"
"Hs.130672"	"testis"	7.8e-17	7.072427502	"dbEST"
"Hs.559506"	"testis"	7.8e-17	7.072427502	"dbEST"
"Hs.662288"	"testis"	7.8e-17	7.072427502	"dbEST"
"Hs.662423"	"testis"	7.8e-17	7.072427502	"dbEST"
"Hs.498620"	"testis"	5.2e-17	7.046684495	"dbEST"
"Hs.528847"	"testis"	5.2e-17	7.063167432	"dbEST"
"Hs.645542"	"testis"	5.2e-17	6.785240497	"dbEST"
"Hs.522868"	"testis"	5.19e-17	4.732595036	"dbEST"
"Hs.729708"	"testis"	5.19e-17	4.288936692	"dbEST"
"Hs.122599"	"testis"	4.64e-17	7.026938734	"dbEST"
"Hs.662281"	"testis"	4.64e-17	5.18823639	"dbEST"
"Hs.448884"	"testis"	2.55e-17	6.963202535	"dbEST"
"Hs.552781"	"testis"	2.55e-17	6.619026437	"dbEST"
"Hs.515444"	"testis"	2.43e-17	6.618165742	"dbEST"
"Hs.446194"	"testis"	1.92e-17	4.15805685	"dbEST"
"Hs.589093"	"testis"	1.71e-17	5.595997972	"dbEST"
"Hs.115429"	"testis"	1.61e-17	6.771578529	"dbEST"
"Hs.454835"	"testis"	1.18e-17	5.982267387	"dbEST"
"Hs.381087"	"testis"	1.08e-17	7.006623879	"dbEST"
"Hs.443299"	"testis"	1.08e-17	6.945790583	"dbEST"
"Hs.662212"	"testis"	1.08e-17	6.645502653	"dbEST"
"Hs.97592"	"testis"	1.08e-17	6.786253544	"dbEST"
"Hs.180197"	"testis"	7.08e-18	4.897993185	"dbEST"
"Hs.145601"	"testis"	6.19e-18	6.770657478	"dbEST"
"Hs.662260"	"testis"	6.19e-18	7.070111396	"dbEST"
"Hs.147276"	"testis"	5.52e-18	7.072427502	"dbEST"
"Hs.376008"	"testis"	5.52e-18	7.072427502	"dbEST"
"Hs.414175"	"testis"	5.52e-18	7.072427502	"dbEST"
"Hs.434715"	"testis"	5.52e-18	7.072427502	"dbEST"
"Hs.155833"	"testis"	5.31e-18	6.795708747	"dbEST"
"Hs.656615"	"testis"	4.56e-18	4.098720253	"dbEST"
"Hs.659656"	"testis"	4.37e-18	6.096559116	"dbEST"
"Hs.116147"	"testis"	4.11e-18	6.808502743	"dbEST"
"Hs.124512"	"testis"	4.11e-18	7.064223939	"dbEST"
"Hs.98660"	"testis"	4.11e-18	6.73386905	"dbEST"
